what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.tml.framework.device.wizard,0.3.0.200906152200,"org.eclipse.tml.framework.device.wizard",1276207802923
started,bundle,org.eclipse.tml.service.vncviewer,0.3.0.200906152200,"org.eclipse.tml.service.vncviewer",1276207802923
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1276207802933
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1276207802942
os,sysinfo,,,"macosx",1276207802947
arch,sysinfo,,,"x86_64",1276207802947
ws,sysinfo,,,"cocoa",1276207802947
locale,sysinfo,,,"en_US",1276207802947
processors,sysinfo,,,"2",1276207802947
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1276207802947
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1276207802947
java.specification.name,sysinfo,,,"Java Platform API Specification",1276207802947
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276207802947
java.specification.version,sysinfo,,,"1.6",1276207802947
java.vendor,sysinfo,,,"Apple Inc.",1276207802947
java.version,sysinfo,,,"1.6.0_20",1276207802947
java.vm.info,sysinfo,,,"mixed mode",1276207802947
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1276207802947
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1276207802947
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1276207802947
java.vm.specification.version,sysinfo,,,"1.0",1276207802947
java.vm.vendor,sysinfo,,,"Apple Inc.",1276207802947
java.vm.version,sysinfo,,,"16.3-b01-279",1276207802947
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276207810446
activated,view,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.internal.introview",1276207810454
