what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1276209811118
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209814790
started,bundle,org.eclipse.jst.server.ui,1.1.0.v20090421,"org.eclipse.jst.server.ui",1276209830158
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209835657
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1276209835687
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209839881
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209850756
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.properties",1276209850782
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209862657
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209870532
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1276209888709
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209898583
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1276209905908
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1276209910308
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1276209910308
error,log,,,"Invalid MTJ Project.",1276209912757
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1276209912859
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1276209927137
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276209927321
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1276209927982
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1276209928013
started,bundle,org.eclipse.cdt.core,5.1.1.200909110608,"org.eclipse.cdt.core",1276209931143
started,bundle,org.eclipse.cdt.debug.core,6.0.0.200909110608,"org.eclipse.cdt.debug.core",1276209931230
started,bundle,org.eclipse.cdt.debug.ui,6.0.0.200909110608,"org.eclipse.cdt.debug.ui",1276209931301
started,bundle,org.eclipse.php.debug.ui,2.1.1.v20090714-1338,"org.eclipse.php.debug.ui",1276209931605
