what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.j2ee.web,1.1.301.v200908270924,"org.eclipse.jst.j2ee.web",1279112968288
started,bundle,org.eclipse.jst.jee,1.0.201.v200909030330,"org.eclipse.jst.jee",1279112968321
started,bundle,org.eclipse.jst.jsf.common,1.1.7.v20090903,"org.eclipse.jst.jsf.common",1279112968396
started,bundle,org.eclipse.jst.jsf.core,1.2.2.v20090903,"org.eclipse.jst.jsf.core",1279112968419
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1279112968426
os,sysinfo,,,"macosx",1279112968429
arch,sysinfo,,,"x86_64",1279112968429
ws,sysinfo,,,"cocoa",1279112968429
locale,sysinfo,,,"en_US",1279112968429
processors,sysinfo,,,"2",1279112968429
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1279112968429
java.runtime.version,sysinfo,,,"1.6.0_20-b02-279-10M3065",1279112968429
java.specification.name,sysinfo,,,"Java Platform API Specification",1279112968429
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1279112968429
java.specification.version,sysinfo,,,"1.6",1279112968429
java.vendor,sysinfo,,,"Apple Inc.",1279112968429
java.version,sysinfo,,,"1.6.0_20",1279112968430
java.vm.info,sysinfo,,,"mixed mode",1279112968430
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1279112968430
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1279112968430
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1279112968430
java.vm.specification.version,sysinfo,,,"1.0",1279112968430
java.vm.vendor,sysinfo,,,"Apple Inc.",1279112968430
java.vm.version,sysinfo,,,"16.3-b01-279",1279112968430
started,bundle,org.tigris.subversion.subclipse.mylyn,3.0.0,"org.tigris.subversion.subclipse.mylyn",1279112968717
